date,hospital_name,borough,zip_code,er_visits_respiratory,total_er_visits,covid_cases,data_source
2020-12-25,Manhattan Hospital,MN,10001,50,66,153,NYC_COVID_REAL
2020-12-25,Queens Medical Center,QN,11101,76,88,298,NYC_COVID_REAL
2020-12-25,Staten Island Hospital,SI,10301,13,37,96,NYC_COVID_REAL
2020-12-26,Bronx Medical Center,BX,10451,43,63,537,NYC_COVID_REAL
2020-12-26,Brooklyn Health Center,BK,11201,89,101,1024,NYC_COVID_REAL
2020-12-26,Manhattan Hospital,MN,10001,34,52,427,NYC_COVID_REAL
2020-12-26,Queens Medical Center,QN,11101,78,94,1072,NYC_COVID_REAL
2020-12-26,Staten Island Hospital,SI,10301,20,40,393,NYC_COVID_REAL
2020-12-27,Bronx Medical Center,BX,10451,34,44,480,NYC_COVID_REAL
2020-12-27,Brooklyn Health Center,BK,11201,90,107,915,NYC_COVID_REAL
2020-12-27,Manhattan Hospital,MN,10001,31,52,314,NYC_COVID_REAL
2020-12-27,Queens Medical Center,QN,11101,67,81,867,NYC_COVID_REAL
2020-12-27,Staten Island Hospital,SI,10301,19,40,312,NYC_COVID_REAL
2020-12-28,Bronx Medical Center,BX,10451,66,86,1020,NYC_COVID_REAL
2020-12-28,Brooklyn Health Center,BK,11201,107,118,1601,NYC_COVID_REAL
2020-12-28,Manhattan Hospital,MN,10001,55,69,679,NYC_COVID_REAL
2020-12-28,Queens Medical Center,QN,11101,108,126,1531,NYC_COVID_REAL
2020-12-28,Staten Island Hospital,SI,10301,20,33,561,NYC_COVID_REAL
2020-12-29,Bronx Medical Center,BX,10451,63,86,993,NYC_COVID_REAL
2020-12-29,Brooklyn Health Center,BK,11201,88,103,1414,NYC_COVID_REAL
2020-12-29,Manhattan Hospital,MN,10001,56,69,613,NYC_COVID_REAL
2020-12-29,Queens Medical Center,QN,11101,98,112,1602,NYC_COVID_REAL
2020-12-29,Staten Island Hospital,SI,10301,19,48,584,NYC_COVID_REAL
2020-12-30,Bronx Medical Center,BX,10451,69,84,967,NYC_COVID_REAL
2020-12-30,Brooklyn Health Center,BK,11201,96,115,1398,NYC_COVID_REAL
2020-12-30,Manhattan Hospital,MN,10001,41,60,661,NYC_COVID_REAL
2020-12-30,Queens Medical Center,QN,11101,93,117,1491,NYC_COVID_REAL
2020-12-30,Staten Island Hospital,SI,10301,17,36,465,NYC_COVID_REAL
2020-12-31,Bronx Medical Center,BX,10451,55,74,664,NYC_COVID_REAL
2020-12-31,Brooklyn Health Center,BK,11201,90,117,936,NYC_COVID_REAL
2020-12-31,Manhattan Hospital,MN,10001,41,62,396,NYC_COVID_REAL
2020-12-31,Queens Medical Center,QN,11101,81,106,1007,NYC_COVID_REAL
2020-12-31,Staten Island Hospital,SI,10301,20,31,387,NYC_COVID_REAL
2021-01-01,Bronx Medical Center,BX,10451,59,73,206,NYC_COVID_REAL
2021-01-01,Brooklyn Health Center,BK,11201,81,110,415,NYC_COVID_REAL
2021-01-01,Manhattan Hospital,MN,10001,36,48,163,NYC_COVID_REAL
2021-01-01,Queens Medical Center,QN,11101,94,114,434,NYC_COVID_REAL
2021-01-01,Staten Island Hospital,SI,10301,27,54,122,NYC_COVID_REAL
2021-01-02,Bronx Medical Center,BX,10451,54,68,723,NYC_COVID_REAL
2021-01-02,Brooklyn Health Center,BK,11201,97,125,1107,NYC_COVID_REAL
2021-01-02,Manhattan Hospital,MN,10001,48,63,519,NYC_COVID_REAL
2021-01-02,Queens Medical Center,QN,11101,100,121,1341,NYC_COVID_REAL
2021-01-02,Staten Island Hospital,SI,10301,26,43,509,NYC_COVID_REAL
2021-01-03,Bronx Medical Center,BX,10451,53,75,512,NYC_COVID_REAL
2021-01-03,Brooklyn Health Center,BK,11201,94,118,1065,NYC_COVID_REAL
2021-01-03,Manhattan Hospital,MN,10001,36,53,396,NYC_COVID_REAL
2021-01-03,Queens Medical Center,QN,11101,102,114,1092,NYC_COVID_REAL
2021-01-03,Staten Island Hospital,SI,10301,15,28,399,NYC_COVID_REAL
2021-01-04,Bronx Medical Center,BX,10451,65,91,1257,NYC_COVID_REAL
2021-01-04,Brooklyn Health Center,BK,11201,139,165,1896,NYC_COVID_REAL
2021-01-04,Manhattan Hospital,MN,10001,62,78,917,NYC_COVID_REAL
2021-01-04,Queens Medical Center,QN,11101,116,140,1880,NYC_COVID_REAL
2021-01-04,Staten Island Hospital,SI,10301,29,52,658,NYC_COVID_REAL
2021-01-05,Bronx Medical Center,BX,10451,72,99,1166,NYC_COVID_REAL
2021-01-05,Brooklyn Health Center,BK,11201,101,117,1759,NYC_COVID_REAL
2021-01-05,Manhattan Hospital,MN,10001,53,72,890,NYC_COVID_REAL
2021-01-05,Queens Medical Center,QN,11101,103,128,1819,NYC_COVID_REAL
2021-01-05,Staten Island Hospital,SI,10301,24,38,517,NYC_COVID_REAL
2021-01-06,Bronx Medical Center,BX,10451,71,90,1109,NYC_COVID_REAL
2021-01-06,Brooklyn Health Center,BK,11201,113,142,1608,NYC_COVID_REAL
2021-01-06,Manhattan Hospital,MN,10001,44,60,760,NYC_COVID_REAL
2021-01-06,Queens Medical Center,QN,11101,122,149,1687,NYC_COVID_REAL
2021-01-06,Staten Island Hospital,SI,10301,31,56,525,NYC_COVID_REAL
2021-01-07,Bronx Medical Center,BX,10451,65,89,982,NYC_COVID_REAL
2021-01-07,Brooklyn Health Center,BK,11201,110,132,1642,NYC_COVID_REAL
2021-01-07,Manhattan Hospital,MN,10001,35,55,799,NYC_COVID_REAL
2021-01-07,Queens Medical Center,QN,11101,121,146,1573,NYC_COVID_REAL
2021-01-07,Staten Island Hospital,SI,10301,28,41,452,NYC_COVID_REAL
2021-01-08,Bronx Medical Center,BX,10451,62,90,985,NYC_COVID_REAL
2021-01-08,Brooklyn Health Center,BK,11201,115,137,1455,NYC_COVID_REAL
2021-01-08,Manhattan Hospital,MN,10001,33,55,780,NYC_COVID_REAL
2021-01-08,Queens Medical Center,QN,11101,119,139,1603,NYC_COVID_REAL
2021-01-08,Staten Island Hospital,SI,10301,26,36,481,NYC_COVID_REAL
2021-01-09,Bronx Medical Center,BX,10451,61,90,677,NYC_COVID_REAL
2021-01-09,Brooklyn Health Center,BK,11201,94,116,1009,NYC_COVID_REAL
2021-01-09,Manhattan Hospital,MN,10001,35,53,447,NYC_COVID_REAL
2021-01-09,Queens Medical Center,QN,11101,112,130,1189,NYC_COVID_REAL
2021-01-09,Staten Island Hospital,SI,10301,29,42,371,NYC_COVID_REAL
2021-01-10,Bronx Medical Center,BX,10451,52,65,461,NYC_COVID_REAL
2021-01-10,Brooklyn Health Center,BK,11201,87,114,1008,NYC_COVID_REAL
2021-01-10,Manhattan Hospital,MN,10001,48,70,366,NYC_COVID_REAL
2021-01-10,Queens Medical Center,QN,11101,96,117,1019,NYC_COVID_REAL
2021-01-10,Staten Island Hospital,SI,10301,27,50,343,NYC_COVID_REAL
2021-01-11,Bronx Medical Center,BX,10451,88,115,1144,NYC_COVID_REAL
2021-01-11,Brooklyn Health Center,BK,11201,125,146,1755,NYC_COVID_REAL
2021-01-11,Manhattan Hospital,MN,10001,55,78,845,NYC_COVID_REAL
2021-01-11,Queens Medical Center,QN,11101,108,132,1705,NYC_COVID_REAL
2021-01-11,Staten Island Hospital,SI,10301,27,51,469,NYC_COVID_REAL
2021-01-12,Bronx Medical Center,BX,10451,89,114,999,NYC_COVID_REAL
2021-01-12,Brooklyn Health Center,BK,11201,125,137,1616,NYC_COVID_REAL
2021-01-12,Manhattan Hospital,MN,10001,49,65,671,NYC_COVID_REAL
2021-01-12,Queens Medical Center,QN,11101,103,122,1540,NYC_COVID_REAL
2021-01-12,Staten Island Hospital,SI,10301,31,44,415,NYC_COVID_REAL
2021-01-13,Bronx Medical Center,BX,10451,94,111,1045,NYC_COVID_REAL
2021-01-13,Brooklyn Health Center,BK,11201,128,145,1534,NYC_COVID_REAL
2021-01-13,Manhattan Hospital,MN,10001,60,74,697,NYC_COVID_REAL
2021-01-13,Queens Medical Center,QN,11101,113,132,1530,NYC_COVID_REAL
2021-01-13,Staten Island Hospital,SI,10301,33,62,377,NYC_COVID_REAL
2021-01-14,Bronx Medical Center,BX,10451,78,103,996,NYC_COVID_REAL
2021-01-14,Brooklyn Health Center,BK,11201,136,160,1560,NYC_COVID_REAL
2021-01-14,Manhattan Hospital,MN,10001,62,75,748,NYC_COVID_REAL
2021-01-14,Queens Medical Center,QN,11101,121,144,1539,NYC_COVID_REAL
2021-01-14,Staten Island Hospital,SI,10301,33,48,419,NYC_COVID_REAL
2021-01-15,Bronx Medical Center,BX,10451,72,100,932,NYC_COVID_REAL
2021-01-15,Brooklyn Health Center,BK,11201,128,141,1400,NYC_COVID_REAL
2021-01-15,Manhattan Hospital,MN,10001,48,58,663,NYC_COVID_REAL
2021-01-15,Queens Medical Center,QN,11101,110,127,1494,NYC_COVID_REAL
2021-01-15,Staten Island Hospital,SI,10301,32,48,355,NYC_COVID_REAL
2021-01-16,Bronx Medical Center,BX,10451,69,91,607,NYC_COVID_REAL
2021-01-16,Brooklyn Health Center,BK,11201,105,128,1073,NYC_COVID_REAL
2021-01-16,Manhattan Hospital,MN,10001,53,64,444,NYC_COVID_REAL
2021-01-16,Queens Medical Center,QN,11101,121,150,1060,NYC_COVID_REAL
2021-01-16,Staten Island Hospital,SI,10301,25,44,297,NYC_COVID_REAL
2021-01-17,Bronx Medical Center,BX,10451,70,98,502,NYC_COVID_REAL
2021-01-17,Brooklyn Health Center,BK,11201,103,113,903,NYC_COVID_REAL
2021-01-17,Manhattan Hospital,MN,10001,55,67,395,NYC_COVID_REAL
2021-01-17,Queens Medical Center,QN,11101,87,100,863,NYC_COVID_REAL
2021-01-17,Staten Island Hospital,SI,10301,23,46,256,NYC_COVID_REAL
2021-01-18,Bronx Medical Center,BX,10451,97,121,769,NYC_COVID_REAL
2021-01-18,Brooklyn Health Center,BK,11201,142,170,1461,NYC_COVID_REAL
2021-01-18,Manhattan Hospital,MN,10001,54,67,601,NYC_COVID_REAL
2021-01-18,Queens Medical Center,QN,11101,119,143,1435,NYC_COVID_REAL
2021-01-18,Staten Island Hospital,SI,10301,32,58,379,NYC_COVID_REAL
2021-01-19,Bronx Medical Center,BX,10451,73,95,1085,NYC_COVID_REAL
2021-01-19,Brooklyn Health Center,BK,11201,117,132,1476,NYC_COVID_REAL
2021-01-19,Manhattan Hospital,MN,10001,63,90,723,NYC_COVID_REAL
2021-01-19,Queens Medical Center,QN,11101,114,127,1518,NYC_COVID_REAL
2021-01-19,Staten Island Hospital,SI,10301,24,51,337,NYC_COVID_REAL
2021-01-20,Bronx Medical Center,BX,10451,83,101,1038,NYC_COVID_REAL
2021-01-20,Brooklyn Health Center,BK,11201,107,125,1352,NYC_COVID_REAL
2021-01-20,Manhattan Hospital,MN,10001,49,77,727,NYC_COVID_REAL
2021-01-20,Queens Medical Center,QN,11101,115,140,1440,NYC_COVID_REAL
2021-01-20,Staten Island Hospital,SI,10301,18,35,352,NYC_COVID_REAL
2021-01-21,Bronx Medical Center,BX,10451,87,103,962,NYC_COVID_REAL
2021-01-21,Brooklyn Health Center,BK,11201,120,134,1406,NYC_COVID_REAL
2021-01-21,Manhattan Hospital,MN,10001,63,91,723,NYC_COVID_REAL
2021-01-21,Queens Medical Center,QN,11101,121,144,1501,NYC_COVID_REAL
2021-01-21,Staten Island Hospital,SI,10301,25,46,350,NYC_COVID_REAL
2021-01-22,Bronx Medical Center,BX,10451,98,114,1062,NYC_COVID_REAL
2021-01-22,Brooklyn Health Center,BK,11201,125,154,1324,NYC_COVID_REAL
2021-01-22,Manhattan Hospital,MN,10001,57,86,707,NYC_COVID_REAL
2021-01-22,Queens Medical Center,QN,11101,120,134,1291,NYC_COVID_REAL
2021-01-22,Staten Island Hospital,SI,10301,29,55,330,NYC_COVID_REAL
2021-01-23,Bronx Medical Center,BX,10451,75,91,682,NYC_COVID_REAL
2021-01-23,Brooklyn Health Center,BK,11201,93,122,1013,NYC_COVID_REAL
2021-01-23,Manhattan Hospital,MN,10001,53,70,500,NYC_COVID_REAL
2021-01-23,Queens Medical Center,QN,11101,82,101,1022,NYC_COVID_REAL
2021-01-23,Staten Island Hospital,SI,10301,21,41,245,NYC_COVID_REAL
2021-01-24,Bronx Medical Center,BX,10451,76,98,507,NYC_COVID_REAL
2021-01-24,Brooklyn Health Center,BK,11201,98,119,905,NYC_COVID_REAL
2021-01-24,Manhattan Hospital,MN,10001,49,70,413,NYC_COVID_REAL
2021-01-24,Queens Medical Center,QN,11101,91,110,923,NYC_COVID_REAL
2021-01-24,Staten Island Hospital,SI,10301,20,49,179,NYC_COVID_REAL
2021-01-25,Bronx Medical Center,BX,10451,100,120,1173,NYC_COVID_REAL
2021-01-25,Brooklyn Health Center,BK,11201,111,122,1762,NYC_COVID_REAL
2021-01-25,Manhattan Hospital,MN,10001,64,76,876,NYC_COVID_REAL
2021-01-25,Queens Medical Center,QN,11101,110,122,1631,NYC_COVID_REAL
2021-01-25,Staten Island Hospital,SI,10301,18,46,365,NYC_COVID_REAL
2021-01-26,Bronx Medical Center,BX,10451,82,109,1003,NYC_COVID_REAL
2021-01-26,Brooklyn Health Center,BK,11201,99,114,1420,NYC_COVID_REAL
2021-01-26,Manhattan Hospital,MN,10001,50,67,764,NYC_COVID_REAL
2021-01-26,Queens Medical Center,QN,11101,117,142,1388,NYC_COVID_REAL
2021-01-26,Staten Island Hospital,SI,10301,21,48,285,NYC_COVID_REAL
2021-01-27,Bronx Medical Center,BX,10451,87,105,991,NYC_COVID_REAL
2021-01-27,Brooklyn Health Center,BK,11201,130,156,1503,NYC_COVID_REAL
2021-01-27,Manhattan Hospital,MN,10001,57,70,822,NYC_COVID_REAL
2021-01-27,Queens Medical Center,QN,11101,124,135,1407,NYC_COVID_REAL
2021-01-27,Staten Island Hospital,SI,10301,28,51,279,NYC_COVID_REAL
2021-01-28,Bronx Medical Center,BX,10451,106,133,953,NYC_COVID_REAL
2021-01-28,Brooklyn Health Center,BK,11201,113,139,1431,NYC_COVID_REAL
2021-01-28,Manhattan Hospital,MN,10001,52,68,755,NYC_COVID_REAL
2021-01-28,Queens Medical Center,QN,11101,104,125,1367,NYC_COVID_REAL
2021-01-28,Staten Island Hospital,SI,10301,16,32,270,NYC_COVID_REAL
2021-01-29,Bronx Medical Center,BX,10451,84,104,732,NYC_COVID_REAL
2021-01-29,Brooklyn Health Center,BK,11201,127,139,1096,NYC_COVID_REAL
2021-01-29,Manhattan Hospital,MN,10001,68,88,529,NYC_COVID_REAL
2021-01-29,Queens Medical Center,QN,11101,113,139,1074,NYC_COVID_REAL
2021-01-29,Staten Island Hospital,SI,10301,16,44,234,NYC_COVID_REAL
2021-01-30,Bronx Medical Center,BX,10451,58,80,557,NYC_COVID_REAL
2021-01-30,Brooklyn Health Center,BK,11201,76,105,873,NYC_COVID_REAL
2021-01-30,Manhattan Hospital,MN,10001,47,62,359,NYC_COVID_REAL
2021-01-30,Queens Medical Center,QN,11101,73,100,922,NYC_COVID_REAL
2021-01-30,Staten Island Hospital,SI,10301,18,31,164,NYC_COVID_REAL
2021-01-31,Bronx Medical Center,BX,10451,63,88,547,NYC_COVID_REAL
2021-01-31,Brooklyn Health Center,BK,11201,97,123,884,NYC_COVID_REAL
2021-01-31,Manhattan Hospital,MN,10001,38,59,334,NYC_COVID_REAL
2021-01-31,Queens Medical Center,QN,11101,88,110,911,NYC_COVID_REAL
2021-01-31,Staten Island Hospital,SI,10301,17,29,218,NYC_COVID_REAL
2021-02-01,Bronx Medical Center,BX,10451,83,110,169,NYC_COVID_REAL
2021-02-01,Brooklyn Health Center,BK,11201,82,101,342,NYC_COVID_REAL
2021-02-01,Manhattan Hospital,MN,10001,41,65,189,NYC_COVID_REAL
2021-02-01,Queens Medical Center,QN,11101,70,90,234,NYC_COVID_REAL
2021-02-01,Staten Island Hospital,SI,10301,13,40,43,NYC_COVID_REAL
2021-02-02,Bronx Medical Center,BX,10451,89,100,434,NYC_COVID_REAL
2021-02-02,Brooklyn Health Center,BK,11201,140,168,873,NYC_COVID_REAL
2021-02-02,Manhattan Hospital,MN,10001,58,82,441,NYC_COVID_REAL
2021-02-02,Queens Medical Center,QN,11101,96,118,770,NYC_COVID_REAL
2021-02-02,Staten Island Hospital,SI,10301,18,38,142,NYC_COVID_REAL
2021-02-03,Bronx Medical Center,BX,10451,95,111,1093,NYC_COVID_REAL
2021-02-03,Brooklyn Health Center,BK,11201,147,175,1505,NYC_COVID_REAL
2021-02-03,Manhattan Hospital,MN,10001,69,79,822,NYC_COVID_REAL
2021-02-03,Queens Medical Center,QN,11101,107,120,1403,NYC_COVID_REAL
2021-02-03,Staten Island Hospital,SI,10301,18,38,321,NYC_COVID_REAL
2021-02-04,Bronx Medical Center,BX,10451,86,105,1071,NYC_COVID_REAL
2021-02-04,Brooklyn Health Center,BK,11201,142,153,1372,NYC_COVID_REAL
2021-02-04,Manhattan Hospital,MN,10001,74,88,705,NYC_COVID_REAL
2021-02-04,Queens Medical Center,QN,11101,120,142,1398,NYC_COVID_REAL
2021-02-04,Staten Island Hospital,SI,10301,14,41,285,NYC_COVID_REAL
2021-02-05,Bronx Medical Center,BX,10451,101,129,953,NYC_COVID_REAL
2021-02-05,Brooklyn Health Center,BK,11201,137,162,1247,NYC_COVID_REAL
2021-02-05,Manhattan Hospital,MN,10001,67,93,537,NYC_COVID_REAL
2021-02-05,Queens Medical Center,QN,11101,114,132,1182,NYC_COVID_REAL
2021-02-05,Staten Island Hospital,SI,10301,20,49,242,NYC_COVID_REAL
2021-02-06,Bronx Medical Center,BX,10451,81,108,719,NYC_COVID_REAL
2021-02-06,Brooklyn Health Center,BK,11201,90,118,900,NYC_COVID_REAL
2021-02-06,Manhattan Hospital,MN,10001,66,84,389,NYC_COVID_REAL
2021-02-06,Queens Medical Center,QN,11101,97,125,892,NYC_COVID_REAL
2021-02-06,Staten Island Hospital,SI,10301,22,51,180,NYC_COVID_REAL
2021-02-07,Bronx Medical Center,BX,10451,84,113,324,NYC_COVID_REAL
2021-02-07,Brooklyn Health Center,BK,11201,103,131,567,NYC_COVID_REAL
2021-02-07,Manhattan Hospital,MN,10001,38,54,202,NYC_COVID_REAL
2021-02-07,Queens Medical Center,QN,11101,75,87,453,NYC_COVID_REAL
2021-02-07,Staten Island Hospital,SI,10301,10,27,99,NYC_COVID_REAL
2021-02-08,Bronx Medical Center,BX,10451,96,107,972,NYC_COVID_REAL
2021-02-08,Brooklyn Health Center,BK,11201,124,134,1345,NYC_COVID_REAL
2021-02-08,Manhattan Hospital,MN,10001,60,83,610,NYC_COVID_REAL
2021-02-08,Queens Medical Center,QN,11101,91,107,1237,NYC_COVID_REAL
2021-02-08,Staten Island Hospital,SI,10301,19,36,267,NYC_COVID_REAL
2021-02-09,Bronx Medical Center,BX,10451,95,123,873,NYC_COVID_REAL
2021-02-09,Brooklyn Health Center,BK,11201,106,124,1082,NYC_COVID_REAL
2021-02-09,Manhattan Hospital,MN,10001,56,83,518,NYC_COVID_REAL
2021-02-09,Queens Medical Center,QN,11101,112,141,1004,NYC_COVID_REAL
2021-02-09,Staten Island Hospital,SI,10301,26,47,245,NYC_COVID_REAL
2021-02-10,Bronx Medical Center,BX,10451,83,104,868,NYC_COVID_REAL
2021-02-10,Brooklyn Health Center,BK,11201,116,137,1061,NYC_COVID_REAL
2021-02-10,Manhattan Hospital,MN,10001,43,54,569,NYC_COVID_REAL
2021-02-10,Queens Medical Center,QN,11101,91,115,1005,NYC_COVID_REAL
2021-02-10,Staten Island Hospital,SI,10301,22,48,274,NYC_COVID_REAL
2021-02-11,Bronx Medical Center,BX,10451,64,78,723,NYC_COVID_REAL
2021-02-11,Brooklyn Health Center,BK,11201,109,134,931,NYC_COVID_REAL
2021-02-11,Manhattan Hospital,MN,10001,51,67,548,NYC_COVID_REAL
2021-02-11,Queens Medical Center,QN,11101,85,104,977,NYC_COVID_REAL
2021-02-11,Staten Island Hospital,SI,10301,15,26,228,NYC_COVID_REAL
2021-02-12,Bronx Medical Center,BX,10451,78,107,726,NYC_COVID_REAL
2021-02-12,Brooklyn Health Center,BK,11201,104,123,934,NYC_COVID_REAL
2021-02-12,Manhattan Hospital,MN,10001,48,58,494,NYC_COVID_REAL
2021-02-12,Queens Medical Center,QN,11101,88,116,929,NYC_COVID_REAL
2021-02-12,Staten Island Hospital,SI,10301,24,39,231,NYC_COVID_REAL
2021-02-13,Bronx Medical Center,BX,10451,70,93,420,NYC_COVID_REAL
2021-02-13,Brooklyn Health Center,BK,11201,73,91,671,NYC_COVID_REAL
2021-02-13,Manhattan Hospital,MN,10001,42,57,276,NYC_COVID_REAL
2021-02-13,Queens Medical Center,QN,11101,87,105,707,NYC_COVID_REAL
2021-02-13,Staten Island Hospital,SI,10301,9,33,135,NYC_COVID_REAL
2021-02-14,Bronx Medical Center,BX,10451,58,81,371,NYC_COVID_REAL
2021-02-14,Brooklyn Health Center,BK,11201,82,99,587,NYC_COVID_REAL
2021-02-14,Manhattan Hospital,MN,10001,33,60,245,NYC_COVID_REAL
2021-02-14,Queens Medical Center,QN,11101,56,81,580,NYC_COVID_REAL
2021-02-14,Staten Island Hospital,SI,10301,14,36,115,NYC_COVID_REAL
2021-02-15,Bronx Medical Center,BX,10451,71,87,527,NYC_COVID_REAL
2021-02-15,Brooklyn Health Center,BK,11201,94,119,859,NYC_COVID_REAL
2021-02-15,Manhattan Hospital,MN,10001,47,75,366,NYC_COVID_REAL
2021-02-15,Queens Medical Center,QN,11101,89,102,873,NYC_COVID_REAL
2021-02-15,Staten Island Hospital,SI,10301,16,30,234,NYC_COVID_REAL
2021-02-16,Bronx Medical Center,BX,10451,79,107,787,NYC_COVID_REAL
2021-02-16,Brooklyn Health Center,BK,11201,116,141,1109,NYC_COVID_REAL
2021-02-16,Manhattan Hospital,MN,10001,53,67,611,NYC_COVID_REAL
2021-02-16,Queens Medical Center,QN,11101,93,109,1024,NYC_COVID_REAL
2021-02-16,Staten Island Hospital,SI,10301,12,38,190,NYC_COVID_REAL
2021-02-17,Bronx Medical Center,BX,10451,64,90,771,NYC_COVID_REAL
2021-02-17,Brooklyn Health Center,BK,11201,100,113,1005,NYC_COVID_REAL
2021-02-17,Manhattan Hospital,MN,10001,40,57,540,NYC_COVID_REAL
2021-02-17,Queens Medical Center,QN,11101,81,97,922,NYC_COVID_REAL
2021-02-17,Staten Island Hospital,SI,10301,8,27,196,NYC_COVID_REAL
2021-02-18,Bronx Medical Center,BX,10451,52,65,384,NYC_COVID_REAL
2021-02-18,Brooklyn Health Center,BK,11201,77,94,591,NYC_COVID_REAL
2021-02-18,Manhattan Hospital,MN,10001,38,63,410,NYC_COVID_REAL
2021-02-18,Queens Medical Center,QN,11101,81,91,554,NYC_COVID_REAL
2021-02-18,Staten Island Hospital,SI,10301,10,22,110,NYC_COVID_REAL
2021-02-19,Bronx Medical Center,BX,10451,72,91,608,NYC_COVID_REAL
2021-02-19,Brooklyn Health Center,BK,11201,80,98,854,NYC_COVID_REAL
2021-02-19,Manhattan Hospital,MN,10001,42,65,462,NYC_COVID_REAL
2021-02-19,Queens Medical Center,QN,11101,91,101,856,NYC_COVID_REAL
2021-02-19,Staten Island Hospital,SI,10301,14,28,227,NYC_COVID_REAL
2021-02-20,Bronx Medical Center,BX,10451,71,92,510,NYC_COVID_REAL
2021-02-20,Brooklyn Health Center,BK,11201,88,110,681,NYC_COVID_REAL
2021-02-20,Manhattan Hospital,MN,10001,41,64,347,NYC_COVID_REAL
2021-02-20,Queens Medical Center,QN,11101,86,99,785,NYC_COVID_REAL
2021-02-20,Staten Island Hospital,SI,10301,10,23,172,NYC_COVID_REAL
2021-02-21,Bronx Medical Center,BX,10451,57,75,359,NYC_COVID_REAL
2021-02-21,Brooklyn Health Center,BK,11201,85,109,792,NYC_COVID_REAL
2021-02-21,Manhattan Hospital,MN,10001,34,60,318,NYC_COVID_REAL
2021-02-21,Queens Medical Center,QN,11101,84,109,666,NYC_COVID_REAL
2021-02-21,Staten Island Hospital,SI,10301,14,35,151,NYC_COVID_REAL
2021-02-22,Bronx Medical Center,BX,10451,80,104,751,NYC_COVID_REAL
2021-02-22,Brooklyn Health Center,BK,11201,116,134,1117,NYC_COVID_REAL
2021-02-22,Manhattan Hospital,MN,10001,53,75,547,NYC_COVID_REAL
2021-02-22,Queens Medical Center,QN,11101,85,102,981,NYC_COVID_REAL
2021-02-22,Staten Island Hospital,SI,10301,13,38,228,NYC_COVID_REAL
2021-02-23,Bronx Medical Center,BX,10451,69,92,731,NYC_COVID_REAL
2021-02-23,Brooklyn Health Center,BK,11201,109,130,1073,NYC_COVID_REAL
2021-02-23,Manhattan Hospital,MN,10001,46,60,533,NYC_COVID_REAL
2021-02-23,Queens Medical Center,QN,11101,93,104,934,NYC_COVID_REAL
2021-02-23,Staten Island Hospital,SI,10301,14,29,201,NYC_COVID_REAL
2021-02-24,Bronx Medical Center,BX,10451,71,90,713,NYC_COVID_REAL
2021-02-24,Brooklyn Health Center,BK,11201,106,135,1023,NYC_COVID_REAL
2021-02-24,Manhattan Hospital,MN,10001,48,73,568,NYC_COVID_REAL
2021-02-24,Queens Medical Center,QN,11101,118,139,943,NYC_COVID_REAL
2021-02-24,Staten Island Hospital,SI,10301,10,26,217,NYC_COVID_REAL
2021-02-25,Bronx Medical Center,BX,10451,70,97,715,NYC_COVID_REAL
2021-02-25,Brooklyn Health Center,BK,11201,86,107,1026,NYC_COVID_REAL
2021-02-25,Manhattan Hospital,MN,10001,45,65,513,NYC_COVID_REAL
2021-02-25,Queens Medical Center,QN,11101,80,107,957,NYC_COVID_REAL
2021-02-25,Staten Island Hospital,SI,10301,11,37,263,NYC_COVID_REAL
2021-02-26,Bronx Medical Center,BX,10451,55,70,676,NYC_COVID_REAL
2021-02-26,Brooklyn Health Center,BK,11201,98,108,943,NYC_COVID_REAL
2021-02-26,Manhattan Hospital,MN,10001,54,83,517,NYC_COVID_REAL
2021-02-26,Queens Medical Center,QN,11101,105,131,889,NYC_COVID_REAL
2021-02-26,Staten Island Hospital,SI,10301,15,41,216,NYC_COVID_REAL
2021-02-27,Bronx Medical Center,BX,10451,48,71,376,NYC_COVID_REAL
2021-02-27,Brooklyn Health Center,BK,11201,68,94,625,NYC_COVID_REAL
2021-02-27,Manhattan Hospital,MN,10001,32,52,248,NYC_COVID_REAL
2021-02-27,Queens Medical Center,QN,11101,81,109,631,NYC_COVID_REAL
2021-02-27,Staten Island Hospital,SI,10301,12,22,138,NYC_COVID_REAL
2021-02-28,Bronx Medical Center,BX,10451,55,70,329,NYC_COVID_REAL
2021-02-28,Brooklyn Health Center,BK,11201,86,98,733,NYC_COVID_REAL
2021-02-28,Manhattan Hospital,MN,10001,28,43,252,NYC_COVID_REAL
2021-02-28,Queens Medical Center,QN,11101,69,85,573,NYC_COVID_REAL
2021-02-28,Staten Island Hospital,SI,10301,6,24,150,NYC_COVID_REAL
2021-03-01,Bronx Medical Center,BX,10451,74,97,731,NYC_COVID_REAL
2021-03-01,Brooklyn Health Center,BK,11201,85,111,1174,NYC_COVID_REAL
2021-03-01,Manhattan Hospital,MN,10001,49,60,531,NYC_COVID_REAL
2021-03-01,Queens Medical Center,QN,11101,98,111,1030,NYC_COVID_REAL
2021-03-01,Staten Island Hospital,SI,10301,17,37,261,NYC_COVID_REAL
