date,hospital_name,borough,zip_code,er_visits_respiratory,total_er_visits
2020-06-15,Queens Hospital Center,Queens,16958,62,148
2020-06-15,Elmhurst Hospital,Queens,15046,24,77
2020-06-15,Richmond University Medical Center,Staten Island,12365,34,139
2020-06-15,Staten Island University Hospital,Staten Island,16560,22,77
2020-06-16,Bronx-Lebanon Hospital,Bronx,14163,33,120
2020-06-16,St. Barnabas Hospital,Bronx,19592,37,186
2020-06-16,Montefiore Medical Center,Bronx,11186,39,153
2020-06-16,Brooklyn Methodist Hospital,Brooklyn,18410,41,168
2020-06-16,Kings County Hospital,Brooklyn,19467,56,127
2020-06-16,Maimonides Medical Center,Brooklyn,12270,43,159
2020-06-16,Mount Sinai Hospital,Manhattan,14003,33,132
2020-06-16,NYU Langone Health,Manhattan,16545,53,198
2020-06-16,NewYork-Presbyterian,Manhattan,19168,20,144
2020-06-16,Jamaica Hospital,Queens,16084,54,197
2020-06-16,Queens Hospital Center,Queens,19422,64,158
2020-06-16,Elmhurst Hospital,Queens,13550,48,143
2020-06-16,Richmond University Medical Center,Staten Island,16749,38,142
2020-06-16,Staten Island University Hospital,Staten Island,11039,29,127
2020-06-17,Bronx-Lebanon Hospital,Bronx,16842,53,139
2020-06-17,St. Barnabas Hospital,Bronx,17404,26,167
2020-06-17,Montefiore Medical Center,Bronx,16187,28,157
2020-06-17,Brooklyn Methodist Hospital,Brooklyn,12653,26,156
2020-06-17,Kings County Hospital,Brooklyn,15481,64,204
2020-06-17,Maimonides Medical Center,Brooklyn,16368,44,102
2020-06-17,Mount Sinai Hospital,Manhattan,19652,39,184
2020-06-17,NYU Langone Health,Manhattan,15754,46,127
2020-06-17,NewYork-Presbyterian,Manhattan,14556,19,102
2020-06-17,Jamaica Hospital,Queens,17199,59,197
2020-06-17,Queens Hospital Center,Queens,18535,54,140
2020-06-17,Elmhurst Hospital,Queens,16907,62,123
2020-06-17,Richmond University Medical Center,Staten Island,12920,44,147
2020-06-17,Staten Island University Hospital,Staten Island,13952,44,101
2020-06-18,Bronx-Lebanon Hospital,Bronx,18320,22,104
2020-06-18,St. Barnabas Hospital,Bronx,17328,40,151
2020-06-18,Montefiore Medical Center,Bronx,19529,39,173
2020-06-18,Brooklyn Methodist Hospital,Brooklyn,15518,49,177
2020-06-18,Kings County Hospital,Brooklyn,15219,34,169
2020-06-18,Maimonides Medical Center,Brooklyn,16314,60,131
2020-06-18,Mount Sinai Hospital,Manhattan,15177,33,160
2020-06-18,NYU Langone Health,Manhattan,14023,23,103
2020-06-18,NewYork-Presbyterian,Manhattan,15795,38,181
2020-06-18,Jamaica Hospital,Queens,15133,24,123
2020-06-18,Queens Hospital Center,Queens,17856,41,96
2020-06-18,Elmhurst Hospital,Queens,14591,62,180
2020-06-18,Richmond University Medical Center,Staten Island,17203,23,151
2020-06-18,Staten Island University Hospital,Staten Island,17618,31,166
2020-06-19,Bronx-Lebanon Hospital,Bronx,11162,46,119
2020-06-19,St. Barnabas Hospital,Bronx,14866,53,124
2020-06-19,Montefiore Medical Center,Bronx,13790,52,118
2020-06-19,Brooklyn Methodist Hospital,Brooklyn,11982,48,195
2020-06-19,Kings County Hospital,Brooklyn,13132,40,149
2020-06-19,Maimonides Medical Center,Brooklyn,12752,40,161
2020-06-19,Mount Sinai Hospital,Manhattan,16815,23,77
2020-06-19,NYU Langone Health,Manhattan,13662,28,170
2020-06-19,NewYork-Presbyterian,Manhattan,11287,46,130
2020-06-19,Jamaica Hospital,Queens,11678,45,177
2020-06-19,Queens Hospital Center,Queens,15763,37,107
2020-06-19,Elmhurst Hospital,Queens,14185,48,149
2020-06-19,Richmond University Medical Center,Staten Island,13683,30,108
2020-06-19,Staten Island University Hospital,Staten Island,13273,16,137
2020-06-20,Bronx-Lebanon Hospital,Bronx,11593,26,166
2020-06-20,St. Barnabas Hospital,Bronx,16645,41,131
2020-06-20,Montefiore Medical Center,Bronx,19022,44,183
2020-06-20,Brooklyn Methodist Hospital,Brooklyn,12481,30,124
2020-06-20,Kings County Hospital,Brooklyn,14618,33,160
2020-06-20,Maimonides Medical Center,Brooklyn,11721,36,119
2020-06-20,Mount Sinai Hospital,Manhattan,12311,20,142
2020-06-20,NYU Langone Health,Manhattan,15998,30,98
2020-06-20,NewYork-Presbyterian,Manhattan,11230,21,133
2020-06-20,Jamaica Hospital,Queens,14877,45,185
2020-06-20,Queens Hospital Center,Queens,19501,34,132
2020-06-20,Elmhurst Hospital,Queens,13426,54,127
2020-06-20,Richmond University Medical Center,Staten Island,17182,21,84
2020-06-20,Staten Island University Hospital,Staten Island,13754,44,95
2020-06-21,Bronx-Lebanon Hospital,Bronx,16264,19,125
2020-06-21,St. Barnabas Hospital,Bronx,19022,25,139
2020-06-21,Montefiore Medical Center,Bronx,13288,41,140
2020-06-21,Brooklyn Methodist Hospital,Brooklyn,18276,22,149
2020-06-21,Kings County Hospital,Brooklyn,12937,36,151
2020-06-21,Maimonides Medical Center,Brooklyn,13988,31,81
2020-06-21,Mount Sinai Hospital,Manhattan,15348,22,124
2020-06-21,NYU Langone Health,Manhattan,14488,39,152
2020-06-21,NewYork-Presbyterian,Manhattan,16166,47,119
2020-06-21,Jamaica Hospital,Queens,16826,34,157
2020-06-21,Queens Hospital Center,Queens,18412,41,171
2020-06-21,Elmhurst Hospital,Queens,17589,52,199
2020-06-21,Richmond University Medical Center,Staten Island,13084,39,139
2020-06-21,Staten Island University Hospital,Staten Island,17898,30,114
2020-06-22,Bronx-Lebanon Hospital,Bronx,13364,35,126
2020-06-22,St. Barnabas Hospital,Bronx,15129,58,177
2020-06-22,Montefiore Medical Center,Bronx,14820,35,184
2020-06-22,Brooklyn Methodist Hospital,Brooklyn,15258,49,138
2020-06-22,Kings County Hospital,Brooklyn,14621,23,142
2020-06-22,Maimonides Medical Center,Brooklyn,17139,68,138
2020-06-22,Mount Sinai Hospital,Manhattan,16308,38,93
2020-06-22,NYU Langone Health,Manhattan,15081,57,135
2020-06-22,NewYork-Presbyterian,Manhattan,18982,32,95
2020-06-22,Jamaica Hospital,Queens,19424,23,144
2020-06-22,Queens Hospital Center,Queens,12361,65,144
2020-06-22,Elmhurst Hospital,Queens,11630,41,97
2020-06-22,Richmond University Medical Center,Staten Island,15077,16,141
2020-06-22,Staten Island University Hospital,Staten Island,13293,25,102
2020-06-23,Bronx-Lebanon Hospital,Bronx,13962,50,193
2020-06-23,St. Barnabas Hospital,Bronx,14010,51,183
2020-06-23,Montefiore Medical Center,Bronx,19074,20,150
2020-06-23,Brooklyn Methodist Hospital,Brooklyn,15048,30,85
2020-06-23,Kings County Hospital,Brooklyn,13096,60,164
2020-06-23,Maimonides Medical Center,Brooklyn,18336,35,102
2020-06-23,Mount Sinai Hospital,Manhattan,17239,60,166
2020-06-23,NYU Langone Health,Manhattan,19951,35,157
2020-06-23,NewYork-Presbyterian,Manhattan,18429,34,88
2020-06-23,Jamaica Hospital,Queens,16847,24,142
2020-06-23,Queens Hospital Center,Queens,12550,69,205
2020-06-23,Elmhurst Hospital,Queens,17291,35,167
2020-06-23,Richmond University Medical Center,Staten Island,19288,43,100
2020-06-23,Staten Island University Hospital,Staten Island,13922,31,97
2020-06-24,Bronx-Lebanon Hospital,Bronx,12723,23,167
2020-06-24,St. Barnabas Hospital,Bronx,15029,53,160
2020-06-24,Montefiore Medical Center,Bronx,12392,50,144
2020-06-24,Brooklyn Methodist Hospital,Brooklyn,15653,40,189
2020-06-24,Kings County Hospital,Brooklyn,12325,43,168
2020-06-24,Maimonides Medical Center,Brooklyn,11601,37,152
2020-06-24,Mount Sinai Hospital,Manhattan,13373,39,91
2020-06-24,NYU Langone Health,Manhattan,17449,27,120
2020-06-24,NewYork-Presbyterian,Manhattan,17822,60,158
2020-06-24,Jamaica Hospital,Queens,13601,33,168
2020-06-24,Queens Hospital Center,Queens,11251,27,100
2020-06-24,Elmhurst Hospital,Queens,16205,27,90
2020-06-24,Richmond University Medical Center,Staten Island,15839,32,82
2020-06-24,Staten Island University Hospital,Staten Island,18989,34,84
2020-06-25,Bronx-Lebanon Hospital,Bronx,15933,31,132
2020-06-25,St. Barnabas Hospital,Bronx,11232,58,143
2020-06-25,Montefiore Medical Center,Bronx,17109,42,102
2020-06-25,Brooklyn Methodist Hospital,Brooklyn,19228,21,136
2020-06-25,Kings County Hospital,Brooklyn,14741,51,186
2020-06-25,Maimonides Medical Center,Brooklyn,15406,29,139
2020-06-25,Mount Sinai Hospital,Manhattan,11320,28,88
2020-06-25,NYU Langone Health,Manhattan,15991,54,178
2020-06-25,NewYork-Presbyterian,Manhattan,13499,43,131
2020-06-25,Jamaica Hospital,Queens,15772,51,190
2020-06-25,Queens Hospital Center,Queens,11413,30,173
2020-06-25,Elmhurst Hospital,Queens,18767,56,134
2020-06-25,Richmond University Medical Center,Staten Island,18348,23,123
2020-06-25,Staten Island University Hospital,Staten Island,15313,17,75
2020-06-26,Bronx-Lebanon Hospital,Bronx,16359,58,185
2020-06-26,St. Barnabas Hospital,Bronx,16503,35,123
2020-06-26,Montefiore Medical Center,Bronx,18886,35,140
2020-06-26,Brooklyn Methodist Hospital,Brooklyn,14883,39,132
2020-06-26,Kings County Hospital,Brooklyn,14397,50,196
2020-06-26,Maimonides Medical Center,Brooklyn,15917,39,170
2020-06-26,Mount Sinai Hospital,Manhattan,12822,43,164
2020-06-26,NYU Langone Health,Manhattan,16246,44,108
2020-06-26,NewYork-Presbyterian,Manhattan,12614,27,103
2020-06-26,Jamaica Hospital,Queens,16591,31,177
2020-06-26,Queens Hospital Center,Queens,18304,30,132
2020-06-26,Elmhurst Hospital,Queens,19008,55,194
2020-06-26,Richmond University Medical Center,Staten Island,11565,35,112
2020-06-26,Staten Island University Hospital,Staten Island,12036,46,168
2020-06-27,Bronx-Lebanon Hospital,Bronx,15727,19,133
2020-06-27,St. Barnabas Hospital,Bronx,15160,27,77
2020-06-27,Montefiore Medical Center,Bronx,14729,25,88
2020-06-27,Brooklyn Methodist Hospital,Brooklyn,14465,43,153
2020-06-27,Kings County Hospital,Brooklyn,19804,32,147
2020-06-27,Maimonides Medical Center,Brooklyn,13516,29,136
2020-06-27,Mount Sinai Hospital,Manhattan,17800,45,181
2020-06-27,NYU Langone Health,Manhattan,19738,45,194
2020-06-27,NewYork-Presbyterian,Manhattan,17102,40,157
2020-06-27,Jamaica Hospital,Queens,14744,20,121
2020-06-27,Queens Hospital Center,Queens,13415,24,93
2020-06-27,Elmhurst Hospital,Queens,11969,35,130
2020-06-27,Richmond University Medical Center,Staten Island,18455,17,140
2020-06-27,Staten Island University Hospital,Staten Island,18255,44,116
2020-06-28,Bronx-Lebanon Hospital,Bronx,16345,37,128
2020-06-28,St. Barnabas Hospital,Bronx,11604,43,107
2020-06-28,Montefiore Medical Center,Bronx,15902,36,110
2020-06-28,Brooklyn Methodist Hospital,Brooklyn,13207,30,103
2020-06-28,Kings County Hospital,Brooklyn,13138,44,192
2020-06-28,Maimonides Medical Center,Brooklyn,14847,42,154
2020-06-28,Mount Sinai Hospital,Manhattan,19242,18,76
2020-06-28,NYU Langone Health,Manhattan,12924,51,108
2020-06-28,NewYork-Presbyterian,Manhattan,17720,32,84
2020-06-28,Jamaica Hospital,Queens,18913,43,158
2020-06-28,Queens Hospital Center,Queens,16123,42,179
2020-06-28,Elmhurst Hospital,Queens,15106,42,116
2020-06-28,Richmond University Medical Center,Staten Island,12599,16,156
2020-06-28,Staten Island University Hospital,Staten Island,14710,35,146
2020-06-29,Bronx-Lebanon Hospital,Bronx,18029,56,139
2020-06-29,St. Barnabas Hospital,Bronx,16855,23,155
2020-06-29,Montefiore Medical Center,Bronx,15452,28,80
2020-06-29,Brooklyn Methodist Hospital,Brooklyn,15113,60,163
2020-06-29,Kings County Hospital,Brooklyn,16523,52,133
2020-06-29,Maimonides Medical Center,Brooklyn,19095,29,97
2020-06-29,Mount Sinai Hospital,Manhattan,15940,58,206
2020-06-29,NYU Langone Health,Manhattan,18549,58,190
2020-06-29,NewYork-Presbyterian,Manhattan,13613,42,114
2020-06-29,Jamaica Hospital,Queens,17745,44,171
2020-06-29,Queens Hospital Center,Queens,16830,61,157
2020-06-29,Elmhurst Hospital,Queens,14269,64,181
2020-06-29,Richmond University Medical Center,Staten Island,12376,44,141
2020-06-29,Staten Island University Hospital,Staten Island,18460,26,144
2020-06-30,Bronx-Lebanon Hospital,Bronx,16174,54,127
2020-06-30,St. Barnabas Hospital,Bronx,12315,55,152
2020-06-30,Montefiore Medical Center,Bronx,11226,31,152
2020-06-30,Brooklyn Methodist Hospital,Brooklyn,14491,27,129
2020-06-30,Kings County Hospital,Brooklyn,16358,65,128
2020-06-30,Maimonides Medical Center,Brooklyn,11321,71,145
2020-06-30,Mount Sinai Hospital,Manhattan,17782,47,114
2020-06-30,NYU Langone Health,Manhattan,19175,48,163
2020-06-30,NewYork-Presbyterian,Manhattan,14232,23,119
2020-06-30,Jamaica Hospital,Queens,16904,25,77
2020-06-30,Queens Hospital Center,Queens,11853,45,172
2020-06-30,Elmhurst Hospital,Queens,13012,23,167
2020-06-30,Richmond University Medical Center,Staten Island,12714,32,132
2020-06-30,Staten Island University Hospital,Staten Island,18027,18,146
2020-07-01,Bronx-Lebanon Hospital,Bronx,12596,46,126
2020-07-01,St. Barnabas Hospital,Bronx,14242,25,99
2020-07-01,Montefiore Medical Center,Bronx,17589,40,125
2020-07-01,Brooklyn Methodist Hospital,Brooklyn,14113,67,167
2020-07-01,Kings County Hospital,Brooklyn,18907,62,173
2020-07-01,Maimonides Medical Center,Brooklyn,17516,27,103
2020-07-01,Mount Sinai Hospital,Manhattan,11506,59,198
2020-07-01,NYU Langone Health,Manhattan,16329,58,163
2020-07-01,NewYork-Presbyterian,Manhattan,12691,59,208
2020-07-01,Jamaica Hospital,Queens,16713,39,178
2020-07-01,Queens Hospital Center,Queens,13767,38,140
2020-07-01,Elmhurst Hospital,Queens,14372,51,182
2020-07-01,Richmond University Medical Center,Staten Island,12885,23,163
2020-07-01,Staten Island University Hospital,Staten Island,18284,28,175
2020-07-02,Bronx-Lebanon Hospital,Bronx,13250,37,105
2020-07-02,St. Barnabas Hospital,Bronx,14509,59,193
2020-07-02,Montefiore Medical Center,Bronx,18966,33,106
2020-07-02,Brooklyn Methodist Hospital,Brooklyn,11105,45,176
2020-07-02,Kings County Hospital,Brooklyn,11708,40,113
2020-07-02,Maimonides Medical Center,Brooklyn,13916,47,138
2020-07-02,Mount Sinai Hospital,Manhattan,15365,33,107
2020-07-02,NYU Langone Health,Manhattan,16910,61,127
2020-07-02,NewYork-Presbyterian,Manhattan,13186,51,141
2020-07-02,Jamaica Hospital,Queens,18691,52,161
2020-07-02,Queens Hospital Center,Queens,11936,69,189
2020-07-02,Elmhurst Hospital,Queens,13884,66,122
2020-07-02,Richmond University Medical Center,Staten Island,11052,39,122
2020-07-02,Staten Island University Hospital,Staten Island,18950,18,133
2020-07-03,Bronx-Lebanon Hospital,Bronx,12844,20,95
2020-07-03,St. Barnabas Hospital,Bronx,17058,31,148
2020-07-03,Montefiore Medical Center,Bronx,14532,32,171
2020-07-03,Brooklyn Methodist Hospital,Brooklyn,15160,29,146
2020-07-03,Kings County Hospital,Brooklyn,14440,54,137
2020-07-03,Maimonides Medical Center,Brooklyn,18436,40,114
2020-07-03,Mount Sinai Hospital,Manhattan,17417,34,136
2020-07-03,NYU Langone Health,Manhattan,17172,22,115
2020-07-03,NewYork-Presbyterian,Manhattan,14544,42,126
2020-07-03,Jamaica Hospital,Queens,18308,19,77
2020-07-03,Queens Hospital Center,Queens,19624,30,137
2020-07-03,Elmhurst Hospital,Queens,18884,43,151
2020-07-03,Richmond University Medical Center,Staten Island,18021,43,159
2020-07-03,Staten Island University Hospital,Staten Island,11209,21,146
2020-07-04,Bronx-Lebanon Hospital,Bronx,12938,23,110
2020-07-04,St. Barnabas Hospital,Bronx,13808,19,120
2020-07-04,Montefiore Medical Center,Bronx,18350,45,150
2020-07-04,Brooklyn Methodist Hospital,Brooklyn,17207,26,91
2020-07-04,Kings County Hospital,Brooklyn,15553,39,89
2020-07-04,Maimonides Medical Center,Brooklyn,18828,36,96
2020-07-04,Mount Sinai Hospital,Manhattan,17341,30,123
2020-07-04,NYU Langone Health,Manhattan,19835,32,119
2020-07-04,NewYork-Presbyterian,Manhattan,17968,22,165
2020-07-04,Jamaica Hospital,Queens,13088,42,157
2020-07-04,Queens Hospital Center,Queens,16624,26,174
2020-07-04,Elmhurst Hospital,Queens,18080,17,84
2020-07-04,Richmond University Medical Center,Staten Island,19708,28,128
2020-07-04,Staten Island University Hospital,Staten Island,15649,25,82
2020-07-05,Bronx-Lebanon Hospital,Bronx,15942,19,109
2020-07-05,St. Barnabas Hospital,Bronx,15067,38,173
2020-07-05,Montefiore Medical Center,Bronx,11012,45,142
2020-07-05,Brooklyn Methodist Hospital,Brooklyn,19073,31,150
2020-07-05,Kings County Hospital,Brooklyn,18612,36,174
2020-07-05,Maimonides Medical Center,Brooklyn,11990,18,120
2020-07-05,Mount Sinai Hospital,Manhattan,12169,51,193
2020-07-05,NYU Langone Health,Manhattan,19390,46,149
2020-07-05,NewYork-Presbyterian,Manhattan,13799,32,180
2020-07-05,Jamaica Hospital,Queens,14892,23,84
2020-07-05,Queens Hospital Center,Queens,11578,23,111
2020-07-05,Elmhurst Hospital,Queens,15758,38,186
2020-07-05,Richmond University Medical Center,Staten Island,15235,37,147
2020-07-05,Staten Island University Hospital,Staten Island,14382,37,125
2020-07-06,Bronx-Lebanon Hospital,Bronx,19950,58,143
2020-07-06,St. Barnabas Hospital,Bronx,13222,21,77
2020-07-06,Montefiore Medical Center,Bronx,18116,24,85
2020-07-06,Brooklyn Methodist Hospital,Brooklyn,11644,39,158
2020-07-06,Kings County Hospital,Brooklyn,18987,30,87
2020-07-06,Maimonides Medical Center,Brooklyn,15078,46,177
2020-07-06,Mount Sinai Hospital,Manhattan,14915,22,143
2020-07-06,NYU Langone Health,Manhattan,14606,31,166
2020-07-06,NewYork-Presbyterian,Manhattan,11657,42,148
2020-07-06,Jamaica Hospital,Queens,13457,61,115
2020-07-06,Queens Hospital Center,Queens,14348,52,123
2020-07-06,Elmhurst Hospital,Queens,13799,39,100
2020-07-06,Richmond University Medical Center,Staten Island,16443,34,116
2020-07-06,Staten Island University Hospital,Staten Island,16938,41,108
2020-07-07,Bronx-Lebanon Hospital,Bronx,19205,68,178
2020-07-07,St. Barnabas Hospital,Bronx,18902,65,204
2020-07-07,Montefiore Medical Center,Bronx,15902,59,185
2020-07-07,Brooklyn Methodist Hospital,Brooklyn,17638,48,165
2020-07-07,Kings County Hospital,Brooklyn,12271,66,167
2020-07-07,Maimonides Medical Center,Brooklyn,16529,71,172
2020-07-07,Mount Sinai Hospital,Manhattan,15813,44,164
2020-07-07,NYU Langone Health,Manhattan,11327,56,140
2020-07-07,NewYork-Presbyterian,Manhattan,13540,27,154
2020-07-07,Jamaica Hospital,Queens,18589,24,122
2020-07-07,Queens Hospital Center,Queens,11033,56,137
2020-07-07,Elmhurst Hospital,Queens,12265,58,177
2020-07-07,Richmond University Medical Center,Staten Island,13047,28,140
2020-07-07,Staten Island University Hospital,Staten Island,17701,31,123
2020-07-08,Bronx-Lebanon Hospital,Bronx,11919,25,83
2020-07-08,St. Barnabas Hospital,Bronx,17324,45,177
2020-07-08,Montefiore Medical Center,Bronx,17106,25,127
2020-07-08,Brooklyn Methodist Hospital,Brooklyn,16663,67,121
2020-07-08,Kings County Hospital,Brooklyn,15634,59,200
2020-07-08,Maimonides Medical Center,Brooklyn,11059,36,155
2020-07-08,Mount Sinai Hospital,Manhattan,15438,70,139
2020-07-08,NYU Langone Health,Manhattan,11756,36,155
2020-07-08,NewYork-Presbyterian,Manhattan,18760,32,110
2020-07-08,Jamaica Hospital,Queens,13635,25,129
2020-07-08,Queens Hospital Center,Queens,12356,27,124
2020-07-08,Elmhurst Hospital,Queens,19288,38,112
2020-07-08,Richmond University Medical Center,Staten Island,13272,28,132
2020-07-08,Staten Island University Hospital,Staten Island,11757,32,120
2020-07-09,Bronx-Lebanon Hospital,Bronx,16517,44,152
2020-07-09,St. Barnabas Hospital,Bronx,19938,56,190
2020-07-09,Montefiore Medical Center,Bronx,15928,37,113
2020-07-09,Brooklyn Methodist Hospital,Brooklyn,15252,65,195
2020-07-09,Kings County Hospital,Brooklyn,15662,33,101
2020-07-09,Maimonides Medical Center,Brooklyn,17463,45,148
2020-07-09,Mount Sinai Hospital,Manhattan,17750,38,90
2020-07-09,NYU Langone Health,Manhattan,19684,39,105
2020-07-09,NewYork-Presbyterian,Manhattan,16189,45,182
2020-07-09,Jamaica Hospital,Queens,19894,32,135
2020-07-09,Queens Hospital Center,Queens,17532,24,132
2020-07-09,Elmhurst Hospital,Queens,17326,22,152
2020-07-09,Richmond University Medical Center,Staten Island,15828,41,163
2020-07-09,Staten Island University Hospital,Staten Island,14145,20,169
2020-07-10,Bronx-Lebanon Hospital,Bronx,14007,56,192
2020-07-10,St. Barnabas Hospital,Bronx,19709,23,150
2020-07-10,Montefiore Medical Center,Bronx,18160,56,185
